Timestamp,Agent,Department,Call Duration (mins),Resolved,CSAT Score,Sentiment,Escalated
2025-07-16 15:38:28,James,Technical Support,13.0,No,3,Positive,No
2025-07-22 03:01:28,Anna,Technical Support,12.8,Yes,1,Very Negative,Yes
2025-07-22 15:42:28,Anna,Technical Support,2.7,No,3,Neutral,Yes
2025-07-23 07:08:28,Eli,Billing,5.8,No,3,Very Negative,No
2025-07-24 11:15:28,John,Shipping,11.2,Yes,2,Negative,No
2025-07-21 14:55:28,Eli,Billing,4.3,No,2,Positive,Yes
2025-07-20 01:49:28,Bob,Billing,3.9,Yes,1,Negative,Yes
2025-07-20 04:19:28,Anna,Technical Support,8.5,Yes,3,Neutral,No
2025-07-18 12:35:28,Alice,Shipping,8.1,Yes,1,Very Positive,No
2025-07-11 06:08:28,Diana,Sales,13.4,Yes,4,Very Positive,Yes
2025-07-23 14:21:28,Bob,Technical Support,12.4,Yes,5,Very Negative,Yes
2025-07-22 06:02:28,Eli,Billing,3.6,No,5,Neutral,No
2025-07-12 05:53:28,Bob,Billing,11.6,No,1,Very Positive,Yes
2025-07-16 16:01:28,Charlie,Sales,8.3,Yes,5,Neutral,No
2025-07-18 08:41:28,James,Billing,10.9,No,2,Neutral,No
2025-07-17 22:32:28,Alice,Billing,12.8,Yes,4,Negative,Yes
2025-07-23 15:29:28,Charlie,Billing,8.4,No,3,Positive,No
2025-07-17 22:33:28,Diana,Shipping,9.2,Yes,4,Positive,Yes
2025-07-18 01:42:28,Diana,Technical Support,13.7,No,4,Positive,No
2025-07-11 18:59:28,James,Billing,4.5,Yes,4,Negative,Yes
2025-07-23 01:33:28,Michael,Sales,10.8,Yes,1,Neutral,Yes
2025-07-15 07:08:28,Anna,Sales,9.1,No,5,Very Negative,No
2025-07-21 16:19:28,Alice,Shipping,14.1,No,5,Neutral,No
2025-07-14 12:21:28,Bob,Technical Support,9.5,No,4,Positive,No
2025-07-12 15:17:28,Eli,Shipping,5.6,Yes,5,Very Positive,Yes
2025-07-19 07:53:28,Bob,Sales,4.3,No,2,Very Negative,No
2025-07-24 04:06:28,Diana,Shipping,7.5,No,1,Very Negative,Yes
2025-07-17 05:12:28,Alice,Billing,2.6,No,3,Very Negative,No
2025-07-16 10:03:28,James,Billing,13.2,Yes,1,Very Positive,No
2025-07-18 09:05:28,Bob,Sales,11.3,Yes,2,Very Negative,Yes
2025-07-14 12:20:28,Michael,Sales,12.1,Yes,2,Very Positive,No
2025-07-15 13:07:28,Michael,Billing,4.4,Yes,2,Positive,No
2025-07-12 09:44:28,James,Technical Support,14.4,Yes,4,Positive,No
2025-07-12 23:12:28,Bob,Shipping,2.2,No,3,Negative,Yes
2025-07-23 00:05:28,Eli,Sales,9.8,Yes,5,Very Positive,No
2025-07-23 15:30:28,Diana,Billing,9.2,No,2,Negative,Yes
2025-07-13 22:55:28,Alice,Shipping,8.3,No,2,Very Positive,No
2025-07-19 11:14:28,John,Sales,3.4,No,1,Positive,Yes
2025-07-14 04:44:28,Diana,Technical Support,11.3,No,4,Positive,No
2025-07-16 23:02:28,Michael,Billing,6.6,No,1,Neutral,No
2025-07-12 00:43:28,Diana,Technical Support,11.3,Yes,1,Very Positive,No
2025-07-16 10:57:28,Anna,Billing,5.5,Yes,4,Very Positive,No
2025-07-14 04:03:28,John,Shipping,14.0,Yes,2,Positive,No
2025-07-17 10:36:28,James,Billing,2.5,No,3,Negative,No
2025-07-24 10:07:28,James,Technical Support,6.6,Yes,2,Positive,No
2025-07-20 21:48:28,Eli,Sales,11.6,Yes,5,Negative,Yes
2025-07-11 10:22:28,Alice,Billing,11.0,Yes,3,Neutral,No
2025-07-13 12:53:28,Charlie,Technical Support,7.2,No,1,Negative,No
2025-07-16 01:08:28,James,Shipping,11.1,Yes,3,Positive,Yes
2025-07-25 02:01:28,John,Billing,5.0,Yes,4,Very Negative,No
2025-07-14 14:03:28,Michael,Billing,13.9,Yes,3,Very Negative,No
2025-07-14 14:34:28,Michael,Shipping,8.3,Yes,1,Positive,Yes
2025-07-12 13:21:28,Bob,Billing,9.2,Yes,5,Positive,Yes
2025-07-13 09:54:28,Diana,Technical Support,13.3,No,1,Negative,No
2025-07-14 15:10:28,Charlie,Shipping,3.8,Yes,4,Positive,Yes
2025-07-20 10:34:28,Diana,Technical Support,14.3,Yes,2,Very Negative,No
2025-07-16 17:05:28,James,Technical Support,13.6,No,3,Positive,No
2025-07-12 16:24:28,Anna,Technical Support,12.7,Yes,3,Negative,Yes
2025-07-14 18:51:28,Diana,Technical Support,9.3,Yes,4,Positive,Yes
2025-07-17 19:10:28,Diana,Billing,13.5,No,4,Very Negative,Yes
2025-07-20 06:26:28,Alice,Sales,11.9,No,1,Neutral,No
2025-07-11 06:55:28,James,Technical Support,14.7,No,1,Neutral,Yes
2025-07-19 05:36:28,Michael,Billing,12.3,No,1,Very Positive,No
2025-07-17 15:19:28,Alice,Sales,12.5,Yes,1,Very Negative,No
2025-07-11 10:03:28,Michael,Sales,13.7,Yes,1,Negative,No
2025-07-11 04:10:28,Alice,Sales,11.7,No,4,Negative,Yes
2025-07-24 00:58:28,Michael,Shipping,7.2,No,4,Very Positive,No
2025-07-17 05:43:28,John,Technical Support,14.2,Yes,1,Neutral,Yes
2025-07-16 22:33:28,Diana,Technical Support,7.1,No,3,Neutral,No
2025-07-14 00:56:28,James,Billing,13.2,Yes,1,Very Positive,Yes
2025-07-12 14:59:28,Michael,Shipping,3.9,Yes,4,Neutral,Yes
2025-07-24 14:52:28,Diana,Billing,13.9,No,5,Very Positive,No
2025-07-22 06:41:28,Anna,Shipping,6.1,No,1,Negative,Yes
2025-07-13 03:14:28,Alice,Technical Support,7.7,Yes,4,Neutral,No
2025-07-20 01:51:28,John,Shipping,9.0,No,5,Neutral,No
2025-07-22 22:32:28,Bob,Shipping,8.0,Yes,3,Very Negative,No
2025-07-19 16:23:28,Michael,Technical Support,12.9,No,4,Very Positive,No
2025-07-18 18:05:28,Diana,Billing,11.9,Yes,1,Positive,Yes
2025-07-13 03:35:28,Charlie,Technical Support,12.2,No,2,Very Positive,No
2025-07-15 14:46:28,Anna,Sales,13.9,No,5,Negative,Yes
2025-07-20 08:53:28,Anna,Sales,13.5,Yes,2,Neutral,No
2025-07-16 10:26:28,James,Sales,5.4,Yes,2,Very Negative,Yes
2025-07-11 20:27:28,Eli,Shipping,8.8,No,4,Neutral,Yes
2025-07-18 22:54:28,Anna,Technical Support,13.9,No,3,Neutral,No
2025-07-12 19:52:28,Alice,Billing,4.0,Yes,3,Very Positive,No
2025-07-12 13:11:28,James,Sales,11.2,Yes,2,Very Positive,Yes
2025-07-19 01:05:28,Anna,Sales,5.8,No,1,Very Negative,Yes
2025-07-15 13:46:28,Alice,Sales,3.7,Yes,3,Positive,No
2025-07-16 11:20:28,Diana,Technical Support,12.4,Yes,2,Very Negative,No
2025-07-18 10:30:28,Diana,Technical Support,8.0,Yes,2,Very Negative,No
2025-07-19 15:24:28,Eli,Billing,10.2,No,2,Very Positive,No
2025-07-21 15:14:28,Michael,Shipping,9.9,No,1,Positive,No
2025-07-14 03:34:28,Diana,Shipping,10.3,Yes,1,Very Negative,Yes
2025-07-16 13:50:28,John,Sales,10.0,Yes,5,Very Positive,No
2025-07-14 03:31:28,Michael,Billing,6.1,No,4,Neutral,Yes
2025-07-22 13:45:28,Michael,Billing,7.2,No,4,Negative,Yes
2025-07-12 04:59:28,Alice,Technical Support,10.4,Yes,4,Very Positive,No
2025-07-16 06:46:28,Michael,Shipping,10.9,Yes,3,Positive,Yes
2025-07-20 11:32:28,Bob,Billing,8.4,No,2,Negative,Yes
2025-07-25 03:48:28,James,Sales,13.3,No,2,Very Positive,No
2025-07-15 22:48:28,Michael,Technical Support,12.7,Yes,5,Very Negative,Yes
2025-07-18 01:46:28,James,Billing,8.8,Yes,2,Positive,No
2025-07-24 21:48:28,Anna,Sales,4.2,No,2,Very Positive,No
2025-07-22 22:53:28,James,Technical Support,13.5,No,3,Positive,No
2025-07-20 12:09:28,Michael,Shipping,7.6,Yes,2,Neutral,No
2025-07-19 15:22:28,Michael,Sales,5.8,Yes,4,Negative,No
2025-07-15 17:13:28,Eli,Shipping,4.0,Yes,3,Positive,Yes
2025-07-23 01:56:28,Charlie,Shipping,4.9,Yes,5,Negative,Yes
2025-07-17 17:53:28,James,Billing,13.8,No,1,Negative,No
2025-07-12 18:41:28,Bob,Shipping,9.2,Yes,5,Very Negative,Yes
2025-07-23 13:00:28,Eli,Shipping,6.2,No,4,Neutral,Yes
2025-07-15 05:04:28,Michael,Sales,12.5,No,5,Negative,No
2025-07-15 23:12:28,Alice,Shipping,6.6,Yes,5,Very Positive,No
2025-07-12 11:50:28,Bob,Shipping,6.5,Yes,1,Negative,Yes
2025-07-20 12:38:28,Diana,Sales,2.8,Yes,3,Negative,Yes
2025-07-17 17:30:28,Michael,Technical Support,9.1,No,4,Very Negative,Yes
2025-07-17 01:47:28,Alice,Sales,9.1,No,4,Neutral,Yes
2025-07-11 18:28:28,Eli,Shipping,14.5,Yes,5,Very Negative,Yes
2025-07-15 23:16:28,John,Sales,7.3,Yes,2,Negative,No
2025-07-23 11:52:28,John,Billing,2.8,No,4,Neutral,No
2025-07-13 02:16:28,Anna,Technical Support,6.9,No,3,Very Negative,No
2025-07-12 16:16:28,Bob,Billing,12.0,Yes,2,Positive,Yes
2025-07-15 13:27:28,Charlie,Shipping,2.3,Yes,2,Very Positive,No
2025-07-16 00:46:28,Michael,Technical Support,6.1,No,5,Negative,Yes
2025-07-13 12:06:28,James,Shipping,13.2,Yes,2,Very Negative,Yes
2025-07-21 18:50:28,Charlie,Shipping,14.3,No,4,Neutral,No
2025-07-11 12:36:28,John,Billing,5.7,Yes,5,Positive,No
2025-07-20 06:53:28,Bob,Billing,11.6,Yes,5,Positive,No
2025-07-21 06:55:28,Eli,Billing,9.5,No,5,Very Positive,Yes
2025-07-16 15:26:28,Michael,Sales,2.5,No,2,Very Negative,Yes
2025-07-18 13:09:28,Charlie,Sales,10.5,No,1,Positive,Yes
2025-07-16 18:20:28,Eli,Shipping,12.5,No,3,Negative,Yes
2025-07-15 06:46:28,Anna,Shipping,11.8,Yes,5,Very Negative,Yes
2025-07-21 13:31:28,Alice,Shipping,6.4,Yes,4,Positive,No
2025-07-14 16:42:28,John,Technical Support,12.7,No,3,Negative,No
2025-07-12 02:24:28,Anna,Billing,5.8,Yes,4,Positive,Yes
2025-07-24 00:40:28,Diana,Shipping,13.7,No,2,Negative,Yes
2025-07-22 04:14:28,Diana,Technical Support,9.3,Yes,2,Negative,Yes
2025-07-12 10:01:28,Anna,Technical Support,5.7,Yes,4,Neutral,No
2025-07-16 18:43:28,Michael,Technical Support,6.6,Yes,4,Very Negative,No
2025-07-20 03:48:28,Eli,Technical Support,3.8,No,4,Positive,Yes
2025-07-24 10:10:28,Anna,Billing,6.0,No,1,Negative,Yes
2025-07-14 14:51:28,Eli,Technical Support,13.6,Yes,1,Neutral,No
2025-07-15 20:51:28,Anna,Technical Support,2.7,Yes,5,Positive,No
2025-07-16 14:24:28,Bob,Shipping,13.6,Yes,1,Positive,Yes
2025-07-13 06:01:28,Alice,Technical Support,3.5,No,3,Very Negative,No
2025-07-11 05:54:28,John,Sales,4.6,No,4,Negative,Yes
2025-07-20 15:53:28,James,Technical Support,5.7,No,2,Negative,No
2025-07-20 04:31:28,Eli,Sales,8.8,No,2,Very Negative,Yes
2025-07-14 18:19:28,Michael,Billing,6.2,No,2,Very Negative,No
2025-07-22 13:53:28,Charlie,Shipping,4.4,Yes,5,Very Positive,No
2025-07-12 19:59:28,Bob,Shipping,13.9,No,4,Very Positive,Yes
2025-07-22 07:05:28,Michael,Technical Support,10.1,No,5,Very Negative,No
2025-07-23 18:15:28,Diana,Billing,12.1,No,4,Neutral,Yes
2025-07-12 09:25:28,Alice,Technical Support,4.0,Yes,1,Neutral,Yes
2025-07-24 05:24:28,Bob,Billing,10.3,Yes,2,Negative,No
2025-07-12 12:28:28,Michael,Billing,11.1,Yes,2,Positive,No
2025-07-13 23:10:28,Bob,Shipping,8.8,Yes,1,Neutral,No
2025-07-20 00:45:28,Bob,Technical Support,7.3,No,4,Very Negative,No
2025-07-22 14:45:28,Eli,Billing,3.5,Yes,5,Neutral,Yes
2025-07-13 23:40:28,Bob,Technical Support,6.0,Yes,4,Very Negative,No
2025-07-25 03:23:28,Charlie,Sales,2.9,Yes,1,Negative,No
2025-07-21 13:21:28,Anna,Billing,3.4,No,5,Positive,Yes
2025-07-21 16:57:28,James,Sales,7.1,Yes,2,Neutral,No
2025-07-14 06:35:28,Michael,Billing,2.1,Yes,5,Very Positive,Yes
2025-07-22 06:40:28,Bob,Sales,3.3,No,3,Very Positive,No
2025-07-23 19:15:28,Anna,Billing,13.5,Yes,3,Negative,No
2025-07-12 21:56:28,Charlie,Sales,4.0,No,1,Negative,No
2025-07-12 02:43:28,Charlie,Technical Support,7.0,No,5,Neutral,No
2025-07-23 04:01:28,Bob,Shipping,6.3,Yes,4,Positive,No
2025-07-22 08:49:28,Diana,Billing,7.2,No,3,Negative,No
2025-07-14 11:34:28,Charlie,Sales,10.7,No,5,Very Positive,No
2025-07-17 14:51:28,James,Shipping,6.3,No,1,Very Positive,No
2025-07-13 13:34:28,Charlie,Sales,11.3,Yes,4,Very Positive,Yes
2025-07-11 18:14:28,Diana,Billing,10.7,No,1,Neutral,Yes
2025-07-24 22:13:28,Alice,Technical Support,8.9,Yes,3,Very Positive,Yes
2025-07-21 09:12:28,Bob,Sales,7.5,No,1,Very Negative,No
2025-07-15 01:36:28,James,Sales,2.9,Yes,5,Very Positive,Yes
2025-07-14 11:52:28,James,Shipping,7.9,No,2,Very Negative,No
2025-07-22 11:45:28,James,Billing,10.0,Yes,4,Neutral,No
2025-07-13 04:27:28,Michael,Billing,5.5,Yes,5,Positive,No
2025-07-19 05:17:28,Michael,Sales,3.3,Yes,2,Neutral,No
2025-07-13 09:28:28,Bob,Billing,3.6,No,4,Very Negative,Yes
2025-07-20 23:00:28,Diana,Shipping,7.5,No,3,Very Positive,No
2025-07-21 10:47:28,Diana,Billing,6.4,Yes,5,Very Positive,Yes
2025-07-23 10:51:28,Bob,Billing,9.5,No,1,Negative,Yes
2025-07-24 05:13:28,Michael,Billing,9.1,No,4,Positive,Yes
2025-07-14 22:47:28,Anna,Shipping,4.0,Yes,1,Positive,Yes
2025-07-14 20:28:28,Michael,Sales,11.4,No,2,Negative,Yes
2025-07-17 23:35:28,Bob,Sales,4.8,No,5,Neutral,No
2025-07-19 09:59:28,Charlie,Billing,10.3,Yes,1,Very Positive,No
2025-07-23 22:06:28,Michael,Shipping,6.8,Yes,4,Positive,No
2025-07-24 16:30:28,Alice,Technical Support,6.0,No,4,Very Positive,No
2025-07-20 21:19:28,Diana,Shipping,6.5,Yes,4,Very Negative,Yes
2025-07-23 14:49:28,Alice,Billing,8.5,Yes,3,Very Positive,Yes
2025-07-14 15:44:28,Michael,Shipping,6.2,No,2,Very Positive,No
2025-07-14 17:26:28,Bob,Billing,8.7,No,4,Neutral,Yes
2025-07-19 15:24:28,Eli,Technical Support,6.4,No,4,Positive,Yes
2025-07-23 18:13:28,Michael,Shipping,14.0,Yes,2,Very Positive,Yes
2025-07-19 17:18:28,Alice,Billing,14.2,No,2,Very Positive,No
2025-07-12 14:08:28,James,Shipping,14.4,No,3,Positive,Yes
2025-07-16 12:20:28,Bob,Billing,8.1,No,2,Very Negative,Yes
2025-07-12 22:23:28,Charlie,Sales,6.9,No,1,Negative,No
2025-07-20 13:29:28,Michael,Technical Support,7.9,No,1,Positive,No
2025-07-17 01:04:28,Alice,Shipping,9.7,Yes,3,Positive,No
2025-07-14 11:54:28,Alice,Technical Support,10.0,Yes,2,Very Positive,No
2025-07-24 09:35:28,Alice,Shipping,3.2,Yes,5,Very Positive,Yes
2025-07-18 11:49:28,Diana,Shipping,5.2,No,3,Very Negative,Yes
2025-07-19 11:13:28,Diana,Sales,2.1,Yes,2,Neutral,Yes
2025-07-18 02:10:28,Anna,Sales,4.8,No,4,Positive,Yes
2025-07-17 15:52:28,Eli,Technical Support,9.3,Yes,2,Positive,No
2025-07-16 18:41:28,James,Sales,10.1,No,5,Very Negative,Yes
2025-07-15 13:22:28,Michael,Sales,9.5,No,3,Neutral,Yes
2025-07-17 06:38:28,James,Sales,8.8,Yes,1,Positive,Yes
2025-07-17 11:24:28,James,Billing,7.0,Yes,3,Negative,No
2025-07-16 10:10:28,Eli,Technical Support,4.6,No,4,Very Positive,Yes
2025-07-22 07:11:28,Diana,Billing,11.6,Yes,2,Positive,No
2025-07-11 05:45:28,Anna,Sales,11.5,No,1,Negative,Yes
2025-07-11 22:31:28,Michael,Shipping,8.7,Yes,1,Negative,Yes
2025-07-11 23:08:28,Alice,Shipping,6.7,No,5,Very Positive,Yes
2025-07-17 23:06:28,Eli,Shipping,9.6,No,4,Negative,Yes
2025-07-21 21:38:28,Charlie,Sales,6.3,No,2,Positive,No
2025-07-18 09:43:28,Diana,Sales,4.5,No,4,Very Positive,Yes
2025-07-18 05:42:28,James,Technical Support,12.5,Yes,1,Very Positive,No
2025-07-13 23:14:28,John,Shipping,4.9,Yes,5,Negative,Yes
2025-07-23 11:24:28,Charlie,Sales,2.5,Yes,3,Very Negative,No
2025-07-15 08:31:28,Michael,Sales,3.7,Yes,2,Negative,Yes
2025-07-16 07:31:28,Bob,Sales,8.0,Yes,1,Positive,Yes
2025-07-19 06:13:28,Alice,Shipping,5.6,No,2,Very Positive,No
2025-07-19 15:44:28,Eli,Sales,11.5,Yes,2,Very Negative,No
2025-07-18 07:38:28,Alice,Billing,4.4,Yes,2,Negative,Yes
2025-07-24 16:18:28,Eli,Technical Support,2.8,Yes,2,Neutral,No
2025-07-14 12:27:28,Charlie,Technical Support,7.3,Yes,3,Very Negative,No
2025-07-13 11:31:28,John,Technical Support,8.5,Yes,3,Very Negative,Yes
2025-07-18 22:52:28,Michael,Shipping,7.3,No,3,Very Positive,Yes
2025-07-13 23:55:28,Charlie,Sales,7.2,Yes,4,Very Negative,Yes
2025-07-16 13:59:28,John,Shipping,3.3,Yes,3,Very Positive,No
2025-07-16 18:49:28,Alice,Billing,12.5,Yes,3,Negative,No
2025-07-22 01:38:28,Eli,Shipping,2.4,Yes,5,Positive,No
2025-07-16 22:05:28,Diana,Sales,9.1,No,3,Neutral,Yes
2025-07-23 20:02:28,Eli,Billing,6.0,No,1,Very Negative,No
2025-07-16 05:22:28,Charlie,Technical Support,4.8,No,5,Positive,No
2025-07-16 23:24:28,Alice,Shipping,3.9,Yes,1,Very Positive,No
2025-07-21 06:21:28,Eli,Technical Support,3.5,No,2,Very Positive,Yes
2025-07-25 02:33:28,Michael,Sales,2.5,Yes,1,Neutral,No
2025-07-15 18:07:28,Diana,Sales,10.4,Yes,4,Very Negative,No
2025-07-12 10:59:28,John,Technical Support,12.9,Yes,5,Very Positive,No
2025-07-21 07:32:28,James,Billing,3.9,No,4,Neutral,No
2025-07-19 19:25:28,Diana,Technical Support,14.0,Yes,5,Very Negative,Yes
2025-07-19 05:13:28,John,Shipping,11.7,Yes,5,Neutral,Yes
2025-07-12 12:29:28,Anna,Sales,4.9,No,5,Very Negative,Yes
2025-07-22 16:19:28,Bob,Billing,10.7,Yes,2,Very Positive,Yes
2025-07-16 21:26:28,John,Technical Support,3.5,Yes,2,Negative,No
2025-07-23 17:50:28,Bob,Sales,9.8,Yes,4,Neutral,No
2025-07-14 15:14:28,Diana,Technical Support,2.9,Yes,1,Very Negative,Yes
2025-07-22 16:44:28,Eli,Shipping,10.9,Yes,1,Very Positive,No
2025-07-15 16:34:28,Anna,Shipping,8.3,Yes,3,Very Positive,Yes
2025-07-20 14:53:28,Charlie,Shipping,4.0,Yes,3,Neutral,No
2025-07-22 22:24:28,Eli,Billing,3.3,Yes,3,Neutral,No
2025-07-18 20:50:28,Eli,Technical Support,3.7,No,2,Positive,Yes
2025-07-19 07:11:28,John,Shipping,11.6,No,2,Neutral,No
2025-07-11 08:25:28,Diana,Sales,14.7,No,1,Positive,No
2025-07-18 03:05:28,Michael,Sales,6.9,Yes,5,Neutral,Yes
2025-07-12 03:14:28,James,Billing,14.7,Yes,2,Very Positive,Yes
2025-07-14 12:56:28,Michael,Sales,11.2,No,3,Negative,No
2025-07-14 22:23:28,Bob,Technical Support,3.2,Yes,1,Positive,Yes
2025-07-18 02:46:28,Eli,Shipping,3.2,No,5,Very Negative,No
2025-07-22 08:26:28,Anna,Technical Support,6.3,Yes,2,Neutral,No
2025-07-23 18:38:28,John,Shipping,11.8,No,5,Positive,Yes
2025-07-13 19:00:28,John,Shipping,7.3,Yes,5,Negative,Yes
2025-07-21 13:00:28,Charlie,Sales,4.3,Yes,4,Positive,No
2025-07-15 14:39:28,Eli,Shipping,12.4,No,3,Very Negative,No
2025-07-19 00:34:28,Alice,Technical Support,5.2,Yes,1,Very Negative,No
2025-07-14 16:31:28,James,Billing,13.5,Yes,1,Very Negative,Yes
2025-07-24 02:11:28,Anna,Billing,7.1,Yes,3,Very Positive,Yes
2025-07-23 04:48:28,Alice,Technical Support,8.9,No,2,Very Negative,Yes
2025-07-22 22:28:28,Eli,Sales,7.3,Yes,3,Positive,No
2025-07-23 10:13:28,Diana,Technical Support,9.8,No,1,Very Positive,Yes
2025-07-22 03:10:28,Eli,Sales,5.8,No,4,Very Negative,Yes
2025-07-11 17:51:28,Eli,Shipping,12.5,No,1,Very Negative,No
2025-07-17 05:45:28,James,Billing,2.3,No,5,Very Positive,Yes
2025-07-24 09:34:28,Michael,Billing,11.5,No,2,Neutral,No
2025-07-14 15:25:28,John,Shipping,2.3,No,4,Neutral,Yes
2025-07-15 12:01:28,James,Shipping,3.6,Yes,1,Neutral,Yes
2025-07-13 04:03:28,Michael,Billing,10.6,No,3,Very Negative,Yes
2025-07-21 14:23:28,Alice,Technical Support,4.2,Yes,3,Neutral,Yes
2025-07-13 10:47:28,John,Technical Support,4.4,No,3,Positive,Yes
2025-07-12 07:37:28,Alice,Sales,12.2,No,2,Negative,Yes
2025-07-23 13:44:28,Charlie,Sales,11.2,No,2,Very Positive,Yes
2025-07-14 13:20:28,Anna,Billing,12.9,Yes,3,Very Positive,Yes
2025-07-17 06:16:28,Bob,Shipping,4.6,Yes,3,Positive,Yes
2025-07-16 00:59:28,Michael,Billing,4.6,No,1,Very Positive,No
2025-07-16 03:59:28,Eli,Sales,10.8,No,1,Neutral,Yes
2025-07-23 04:21:28,John,Sales,8.2,No,5,Positive,Yes
2025-07-13 08:50:28,Michael,Sales,2.9,Yes,3,Negative,No
2025-07-16 21:01:28,Diana,Technical Support,2.5,No,2,Very Negative,No
2025-07-16 02:05:28,Charlie,Sales,9.6,Yes,3,Very Negative,Yes
2025-07-12 01:59:28,Diana,Sales,12.7,Yes,1,Neutral,No
2025-07-15 01:18:28,Alice,Billing,8.4,No,1,Neutral,Yes
2025-07-14 19:21:28,Eli,Billing,7.6,Yes,3,Positive,Yes
2025-07-14 16:23:28,John,Technical Support,13.0,No,5,Neutral,No
2025-07-12 02:53:28,Eli,Technical Support,14.0,Yes,1,Positive,Yes
2025-07-22 11:23:28,Diana,Sales,12.5,Yes,5,Neutral,Yes
2025-07-17 09:34:28,Bob,Shipping,10.5,No,5,Negative,No
2025-07-23 02:05:28,Bob,Sales,4.3,No,5,Negative,Yes
2025-07-12 03:52:28,James,Billing,6.7,Yes,4,Very Negative,Yes
2025-07-22 00:47:28,Michael,Technical Support,12.3,No,5,Positive,No
2025-07-16 12:18:28,John,Sales,9.3,Yes,3,Negative,Yes
2025-07-23 09:12:28,Charlie,Sales,11.7,Yes,4,Very Positive,Yes
2025-07-21 03:19:28,Charlie,Shipping,12.8,No,4,Very Positive,No
2025-07-13 05:25:28,John,Sales,4.0,Yes,3,Neutral,Yes
2025-07-23 12:51:28,Eli,Sales,11.9,Yes,3,Very Negative,Yes
2025-07-11 19:06:28,John,Technical Support,7.4,Yes,5,Negative,No
2025-07-18 05:53:28,John,Technical Support,10.5,No,1,Neutral,No
2025-07-21 17:14:28,Alice,Shipping,12.4,No,2,Neutral,No
2025-07-15 08:34:28,Bob,Technical Support,10.5,Yes,1,Very Positive,No
2025-07-19 02:53:28,Michael,Billing,3.2,Yes,2,Very Negative,Yes
2025-07-16 01:50:28,James,Technical Support,3.9,No,2,Positive,No
2025-07-15 04:46:28,Eli,Shipping,13.4,No,1,Neutral,No
2025-07-14 13:30:28,Anna,Billing,10.9,Yes,1,Negative,No
2025-07-15 21:05:28,John,Billing,9.4,No,1,Very Negative,No
2025-07-12 16:09:28,Eli,Billing,9.3,Yes,1,Very Positive,Yes
2025-07-19 15:36:28,Anna,Shipping,6.7,No,3,Negative,Yes
2025-07-16 00:58:28,James,Billing,2.7,No,3,Neutral,Yes
2025-07-20 00:40:28,Michael,Technical Support,6.7,Yes,1,Neutral,No
2025-07-21 14:38:28,Diana,Billing,4.0,No,2,Negative,Yes
2025-07-19 07:20:28,Charlie,Sales,14.8,Yes,1,Positive,Yes
2025-07-18 17:02:28,Eli,Shipping,14.8,Yes,4,Neutral,No
2025-07-22 08:44:28,John,Shipping,9.3,No,3,Neutral,No
2025-07-19 18:16:28,Alice,Shipping,2.1,No,2,Negative,Yes
2025-07-18 09:58:28,Anna,Sales,4.1,Yes,1,Positive,No
2025-07-11 04:31:28,Alice,Shipping,4.5,Yes,5,Very Positive,No
2025-07-14 01:38:28,Anna,Billing,14.3,Yes,3,Very Positive,No
2025-07-19 06:51:28,Charlie,Sales,3.1,No,5,Positive,Yes
2025-07-24 14:22:28,Alice,Technical Support,11.4,Yes,3,Negative,No
2025-07-24 06:39:28,Michael,Sales,4.8,No,2,Positive,Yes
2025-07-14 21:05:28,Michael,Shipping,9.1,Yes,3,Positive,Yes
2025-07-17 00:23:28,Diana,Shipping,10.6,No,1,Very Negative,No
2025-07-18 00:55:28,Diana,Sales,11.6,No,3,Positive,No
2025-07-21 05:04:28,James,Shipping,3.3,No,5,Neutral,No
2025-07-14 05:50:28,Charlie,Billing,11.7,Yes,1,Neutral,Yes
2025-07-24 18:24:28,Michael,Shipping,12.4,Yes,2,Negative,No
2025-07-23 20:43:28,Eli,Sales,11.3,Yes,4,Negative,No
2025-07-21 03:39:28,Eli,Technical Support,7.8,Yes,2,Positive,Yes
2025-07-18 11:45:28,James,Billing,7.9,No,3,Very Negative,No
2025-07-18 15:39:28,Eli,Sales,4.9,No,1,Positive,Yes
2025-07-18 08:40:28,James,Technical Support,11.2,No,3,Negative,No
2025-07-17 15:50:28,Charlie,Sales,6.9,No,5,Negative,Yes
2025-07-23 02:30:28,Anna,Shipping,11.0,Yes,2,Positive,Yes
2025-07-18 16:44:28,John,Technical Support,7.0,No,2,Very Negative,Yes
2025-07-18 11:37:28,Anna,Technical Support,12.3,No,2,Negative,No
2025-07-12 07:32:28,Eli,Shipping,9.1,Yes,4,Positive,No
2025-07-12 19:43:28,Anna,Shipping,8.4,No,4,Negative,No
2025-07-19 18:47:28,Charlie,Shipping,3.7,No,1,Neutral,No
2025-07-20 12:51:28,Eli,Technical Support,2.5,Yes,4,Positive,Yes
2025-07-16 14:39:28,Alice,Sales,13.0,Yes,2,Neutral,Yes
2025-07-18 13:08:28,John,Sales,2.5,Yes,3,Very Positive,Yes
2025-07-15 15:59:28,Charlie,Sales,3.8,Yes,2,Very Negative,Yes
2025-07-20 11:41:28,John,Billing,7.4,No,5,Negative,Yes
2025-07-15 13:42:28,Michael,Technical Support,9.9,Yes,2,Negative,No
2025-07-24 18:17:28,James,Sales,9.7,No,2,Neutral,Yes
2025-07-15 04:47:28,Alice,Billing,8.2,No,3,Positive,Yes
2025-07-24 16:19:28,Eli,Shipping,13.8,No,5,Very Positive,No
